ID	log2fold	p	p.adj
ENSG00000131067	-0.10552268331068	0.0476206969972604	0.146852287618861
ENSG00000180767	0.267633831208141	0.0476326533408159	0.146852287618861
ENSG00000049323	0.286101692901846	0.0477516482868946	0.147111400556255
ENSG00000168917	0.435419335789306	0.047754234328588	0.147111400556255
ENSG00000180353	0.0499832245036893	0.0477350688839521	0.147111400556255
ENSG00000163348	0.0677000290159053	0.0478086015138578	0.147247654153686
ENSG00000062038	-0.370091111814685	0.0478737379190492	0.147417011506082
ENSG00000119771	-0.196436095877686	0.0478956927774684	0.14745335684458
ENSG00000077585	0.116515543807437	0.0479694133833365	0.147583509920254
ENSG00000105643	-0.0678428819375871	0.0479601789016912	0.147583509920254
ENSG00000183426	-0.158418672087166	0.0479786116243331	0.147583509920254
ENSG00000198918	-0.10189973750921	0.0479582632503902	0.147583509920254
ENSG00000140043	-0.143697642974191	0.0480342906524489	0.147723496025158
ENSG00000170043	0.0543893496556021	0.0481083908365607	0.147920062849501
ENSG00000197774	-0.103043008269581	0.0481518407093646	0.147991150622059
ENSG00000204710	-0.669850501156916	0.048151888319439	0.147991150622059
ENSG00000026751	-0.162785463188223	0.048174908010409	0.148030577290288
ENSG00000187510	-0.297194335950195	0.048251030131175	0.148233124504086
ENSG00000240184	-0.230103462625582	0.0482869536495521	0.148312117098698
ENSG00000253293	-0.22455341969989	0.0483213727484146	0.148386456484296
ENSG00000053501	-0.0698430007370028	0.0483676522783665	0.148497178047616
ENSG00000068366	0.0992237660958789	0.0484213795520062	0.148630713861557
ENSG00000073969	0.0668790137967353	0.0485010185869071	0.148756477655709
ENSG00000108591	-0.0462485291757414	0.048492122789237	0.148756477655709
ENSG00000125459	-0.0835308308185834	0.0485033169141092	0.148756477655709
ENSG00000139193	-0.121157495972718	0.0484982443809673	0.148756477655709
ENSG00000169047	-0.150608624726684	0.0485246369234475	0.148790447817833
ENSG00000013392	-0.0844858300938219	0.0486508782160392	0.149135672146633
ENSG00000048028	-0.107667989977524	0.0486620608214464	0.149135672146633
ENSG00000102078	-0.0639671306219019	0.0486680265731526	0.149135672146633
ENSG00000105223	0.0780064830944515	0.0486886495523743	0.149135941532737
ENSG00000166260	-0.0736677324295068	0.0486828708332998	0.149135941532737
ENSG00000167842	-0.0681055759751128	0.0487173694465446	0.149192450181543
ENSG00000128059	-0.0841617425841454	0.0487288608885483	0.149196185583087
ENSG00000184916	-0.157103497469407	0.0488010186083465	0.149385625982346
ENSG00000183347	0.297105971406135	0.0488131881449663	0.149391394396468
ENSG00000084636	-0.394141574310398	0.0488285294145716	0.149406865335296
ENSG00000169129	-0.110443974313186	0.0489516756299437	0.149752124794636
ENSG00000181894	-0.0846177315062118	0.0490346950520116	0.149974509503152
ENSG00000175463	-0.0756269925575208	0.0490847620064019	0.150015909410801
ENSG00000188001	0.183610855154717	0.0490671738737552	0.150015909410801
ENSG00000204387	-0.102573377467646	0.049089543368643	0.150015909410801
ENSG00000276045	0.0626930885356625	0.0490786012818695	0.150015909410801
ENSG00000101577	0.0719036552828571	0.0491740539892815	0.150242560831787
ENSG00000101342	0.287555267918634	0.0492083858976862	0.150272147444444
ENSG00000120057	-0.373571853552854	0.0492147748979843	0.150272147444444
ENSG00000138615	-0.156319564755115	0.0492088988096949	0.150272147444444
ENSG00000088986	0.0921237107355342	0.0493587426423125	0.150609458899198
ENSG00000114784	0.0734625243220596	0.0493532580320292	0.150609458899198
ENSG00000160256	-0.0749837665053162	0.0493540557094484	0.150609458899198
ENSG00000162367	0.19630855037411	0.0493667217775615	0.150609458899198
ENSG00000008405	-0.0600527222967207	0.0493864270816845	0.15061229647796
ENSG00000169660	-0.0865880347874114	0.0493883902323251	0.15061229647796
ENSG00000110492	-0.143068582712271	0.0494112402655804	0.150650349466321
ENSG00000090447	-0.0661852639883719	0.0494657679549819	0.150721686500128
ENSG00000165915	-0.0768499210841967	0.0494635863097722	0.150721686500128
ENSG00000272305	-0.189682536922137	0.0494481499141158	0.150721686500128
ENSG00000189127	0.424184684406061	0.0494882548387825	0.150758578341719
ENSG00000141497	0.182845780945052	0.0495288368763313	0.150841826165383
ENSG00000198042	-0.0698494072949481	0.0495363518629176	0.150841826165383
ENSG00000025770	-0.0600735610283609	0.0495547953394891	0.150866359737179
ENSG00000133065	-0.0787541451398101	0.0496129023042595	0.151011610639013
ENSG00000152620	-0.0854746114085919	0.0496844692012108	0.151197761396939
ENSG00000163703	-0.0835796605467261	0.0497035849512171	0.15122425040143
ENSG00000118156	-0.171649334351717	0.0497319541805208	0.151247201522626
ENSG00000121060	0.100044637797376	0.0497297850918422	0.151247201522626
ENSG00000102109	0.319201444482291	0.0497513911478436	0.151274640239152
ENSG00000129245	0.0542125066536089	0.049828403178038	0.151477094215363
ENSG00000253958	0.225656788012256	0.0499172108137559	0.151715314306299
ENSG00000094975	-0.0582098380165239	0.0499329058219726	0.151731267168233
ENSG00000163606	0.120323518319628	0.0499440870651222	0.151733500234449
ENSG00000117091	-0.0683601154661552	0.0500067471382089	0.151808716127953
ENSG00000159958	-0.19185100599222	0.0499959325130721	0.151808716127953
ENSG00000204388	0.21044554904828	0.050010651061773	0.151808716127953
ENSG00000221883	-0.0988878387784733	0.0499805735042639	0.151808716127953
ENSG00000171606	-0.069515753281526	0.0500242793164538	0.151818357098097
ENSG00000166347	-0.12030182923907	0.0500556106793362	0.151862579309869
ENSG00000181513	-0.0894446745601468	0.0500597610833496	0.151862579309869
ENSG00000213085	0.256071778517229	0.0500838091527297	0.151903806210775
ENSG00000092051	0.168883419452765	0.0501112489912033	0.151923584136345
ENSG00000176715	-0.0548087779954401	0.0501071850074132	0.151923584136345
ENSG00000213965	0.0692685748167435	0.0501234368518542	0.151928823095405
ENSG00000064115	0.0424893554075957	0.0501510404823321	0.151980776758997
ENSG00000002549	-0.188868573984909	0.0502010100878583	0.152100473826896
ENSG00000134758	-0.12810441741678	0.0502274192583514	0.152148751767999
ENSG00000120278	-0.181111691389763	0.0502915191573265	0.15227940707946
ENSG00000185040	0.195967137761806	0.050284697893585	0.15227940707946
ENSG00000132612	-0.0468416380012905	0.0503986878939331	0.152544461238186
ENSG00000144134	-0.0933429734567543	0.050400059861071	0.152544461238186
ENSG00000130818	-0.0659604719228343	0.0504396623330064	0.15260072805393
ENSG00000165914	0.199095880219198	0.0504332570380436	0.15260072805393
ENSG00000276289	0.402290600776324	0.0504794288992258	0.15268923464416
ENSG00000274286	-0.450371498072106	0.0504971769776433	0.15271111713518
ENSG00000145919	-0.0651039435020868	0.0505110302694981	0.152721214542977
ENSG00000100911	-0.100771674259084	0.0505372317245114	0.15276863492165
ENSG00000112984	0.348575928499757	0.0505867011406581	0.152856231576455
ENSG00000138594	0.0767997151230642	0.0505872568115676	0.152856231576455
ENSG00000108961	-0.0687628074774703	0.0506095812035447	0.152860088787999
ENSG00000136271	-0.057210633148578	0.0506042852435311	0.152860088787999
ENSG00000131591	-0.0922102436338915	0.0507003856857913	0.15307484422372
ENSG00000170906	-0.0720511803373495	0.0507017607958911	0.15307484422372
ENSG00000037637	0.0476420514620997	0.0507140282444564	0.153080062396245
ENSG00000126756	-0.0879273697724367	0.0507340758317546	0.153108757834248
ENSG00000264187	0.339592088667537	0.050760286313583	0.153139982799315
ENSG00000278311	-0.0405941857608372	0.0507655089279658	0.153139982799315
ENSG00000115365	-0.0736820608899271	0.0507882581846836	0.153158277979719
ENSG00000123395	0.0672886344860492	0.0507926626525511	0.153158277979719
ENSG00000136305	0.0787929338199882	0.0508450683115261	0.153220874942929
ENSG00000172586	0.0590008019169959	0.0508346770244695	0.153220874942929
ENSG00000183317	0.383995133412949	0.0508307153878544	0.153220874942929
ENSG00000197457	-0.134729886875027	0.0508771190392296	0.153285657341798
ENSG00000112110	0.0678163524394259	0.0509137645924436	0.153341499821844
ENSG00000156304	-0.051124218066022	0.050927324966649	0.153341499821844
ENSG00000198746	0.0493168465811714	0.0509171121984045	0.153341499821844
ENSG00000170525	0.153381711744214	0.0509551819421492	0.153393578799941
ENSG00000053328	-0.420839627290455	0.0510330712091326	0.15353259306393
ENSG00000125846	-0.0626700481274597	0.0510316944270312	0.15353259306393
ENSG00000154589	0.177995642719034	0.0510250521347358	0.15353259306393
ENSG00000115866	-0.0524208488290418	0.0510458364850544	0.153539195474304
ENSG00000168754	-0.193572694483613	0.0510647445693342	0.15356426808894
ENSG00000100393	0.0628997653051096	0.0511442970927366	0.153771665342993
ENSG00000132952	-0.0626762462758673	0.0511643755704064	0.153800197673873
ENSG00000071073	-0.0920980616252312	0.0511896364764874	0.153844293362503
ENSG00000100359	-0.0752657331709962	0.0512907134432679	0.154116179719377
ENSG00000108797	0.168400493096262	0.0513217719261475	0.154145727300929
ENSG00000167100	0.341717227734105	0.0513175348897091	0.154145727300929
ENSG00000003056	0.0429944533441066	0.0513546300944038	0.15421252886525
ENSG00000166902	-0.0401668044045085	0.0514391854073423	0.154434511790336
ENSG00000087074	0.22568246647775	0.0515835191884949	0.154739904215797
ENSG00000100522	-0.0810903473046133	0.0515702487754171	0.154739904215797
ENSG00000122068	-0.0537682759190426	0.0515730494758694	0.154739904215797
ENSG00000144136	-0.0748523210915087	0.0515644358194223	0.154739904215797
ENSG00000177294	-0.329481810284253	0.0517293514264463	0.155145329231702
ENSG00000071794	-0.0961276748917712	0.0517563431674274	0.155164441563169
ENSG00000177098	0.282766962513089	0.0517570891134978	0.155164441563169
ENSG00000064545	-0.0712260695934093	0.0517722043777938	0.155177727731625
ENSG00000184640	-0.0485801805361771	0.0518050178331388	0.155244044569082
ENSG00000206127	0.339935413585219	0.0518193178657604	0.155254866336669
ENSG00000113621	0.0775980735108203	0.0519174946896089	0.155458796918406
ENSG00000127054	-0.0526873197488334	0.0519617916595738	0.155458796918406
ENSG00000140400	0.116728987388231	0.051932716398568	0.155458796918406
ENSG00000146067	-0.0862175723983426	0.0519623035482866	0.155458796918406
ENSG00000161328	-0.139181085475191	0.0519213979305441	0.155458796918406
ENSG00000166167	0.065428893763663	0.0519570059906306	0.155458796918406
ENSG00000173193	-0.139340665706223	0.05192338830117	0.155458796918406
ENSG00000110080	0.109569535610206	0.0520063589307966	0.155558559198892
ENSG00000179528	0.174287907889051	0.0520343213078357	0.155610153797882
ENSG00000187951	0.0830875447398787	0.0520708040105562	0.155655161196404
ENSG00000196498	0.0634193796431667	0.0520631587616256	0.155655161196404
ENSG00000140287	0.266766283137334	0.0520831365885736	0.155659991553299
ENSG00000176563	0.437703889758604	0.0521218769310119	0.155738413730252
ENSG00000181135	-0.0555500622272338	0.0521308204858165	0.155738413730252
ENSG00000118579	-0.0638131836310203	0.0521436486586408	0.155744704249796
ENSG00000137992	-0.0686970733376632	0.0521736088639795	0.155802152292209
ENSG00000118495	0.109630058831661	0.0522094298568842	0.155877074752568
ENSG00000151364	-0.317394999525288	0.0522481087354683	0.155928452718857
ENSG00000204843	0.032630195575039	0.0522425422816211	0.155928452718857
ENSG00000065357	-0.112309435424791	0.0522707818104845	0.155964072678161
ENSG00000005156	-0.0469131292256813	0.0523039068296871	0.156030857814994
ENSG00000198355	0.180418568616026	0.0523874787385867	0.156248075703896
ENSG00000100650	-0.0593206951132296	0.0524323517459267	0.156349806838346
ENSG00000173517	-0.0841469430231206	0.0524849405774	0.156474499566243
ENSG00000159374	0.203164003252593	0.0525228668913503	0.156523315879537
ENSG00000183960	-0.252148761571173	0.0525209318883886	0.156523315879537
ENSG00000149582	-0.109771713948619	0.0525638182619051	0.15658110341554
ENSG00000186409	-0.0954356642211821	0.0525550797785967	0.15658110341554
ENSG00000167721	-0.0411397637861797	0.0525788896417406	0.156593883954538
ENSG00000149136	-0.0397673765253314	0.0526594807315793	0.156782705287727
ENSG00000197019	0.152476523814611	0.0526638773906244	0.156782705287727
ENSG00000160050	-0.0918869860202934	0.0526942527878977	0.156840988062339
ENSG00000065613	0.060644968303925	0.0527123266147338	0.156862639639215
ENSG00000196535	0.056111198104464	0.0527294714093894	0.15688151827558
ENSG00000135622	-0.083505867383064	0.0527446978407545	0.156894682805029
ENSG00000197860	0.0947004873129634	0.0527946375034935	0.157011078979984
ENSG00000167874	0.19552554344845	0.0528125151991913	0.157025507727976
ENSG00000261857	0.348460702490828	0.0528211105513865	0.157025507727976
ENSG00000088832	0.0762441580098478	0.0528602337695211	0.157109657356721
ENSG00000101246	-0.0522062091911349	0.0529117509613668	0.157230602028202
ENSG00000198961	0.0767023609886378	0.0529528367927684	0.15732050611883
ENSG00000151693	0.16958978322925	0.0529985439498131	0.157391913897165
ENSG00000168079	-0.321664069166482	0.0529952570475436	0.157391913897165
ENSG00000160867	-0.191567651486596	0.0530144737497134	0.157407038269539
ENSG00000066777	0.0600451981239077	0.053041881996624	0.157456230533612
ENSG00000136731	0.0518529276486353	0.0530799113399106	0.157514334067778
ENSG00000197958	-0.0965579082230206	0.0530831439078672	0.157514334067778
ENSG00000019144	0.150001008401305	0.0530996739841944	0.157527154559284
ENSG00000019485	-0.0771224037148121	0.0531091549657015	0.157527154559284
ENSG00000078081	-0.235755071278578	0.0531561541763167	0.157596699116098
ENSG00000156697	-0.052552102132026	0.0531543988273318	0.157596699116098
ENSG00000175582	0.0498378132550701	0.053165151509045	0.157596699116098
ENSG00000149328	-0.296222115920339	0.0531996154568233	0.157666683230026
ENSG00000160299	-0.0691417197114662	0.0532575103599535	0.157773880884831
ENSG00000175416	0.0702323074858845	0.0532508850559106	0.157773880884831
ENSG00000089177	0.115971921823082	0.0532840530645931	0.157820324380753
ENSG00000196531	-0.0619727208796986	0.0533075581386782	0.157857753713415
ENSG00000100154	-0.173590770715023	0.0533392408266355	0.157919378925169
ENSG00000259956	0.0461699424383406	0.0533521288566935	0.157925345759827
ENSG00000162366	0.324277952582631	0.0533717583878557	0.157951261325103
ENSG00000103274	0.054899900031633	0.0535033150812545	0.15821165544691
ENSG00000164330	-0.195051775409949	0.0535028319444468	0.15821165544691
ENSG00000185507	-0.174470091065811	0.0534951490043129	0.15821165544691
ENSG00000196352	0.102164002534271	0.0534951909829267	0.15821165544691
ENSG00000027869	-0.138467946896219	0.0535192587380908	0.158226589287761
ENSG00000179776	0.322466316818736	0.0535390399393482	0.158252860219583
ENSG00000103257	-0.131681789335166	0.0536957848623728	0.158683881002231
ENSG00000174428	-0.084986915142894	0.0538276683116604	0.159041269777638
ENSG00000006740	-0.387378504825612	0.053889090362453	0.159190367605172
ENSG00000134369	0.121508499148743	0.0539191281623091	0.159246713411456
ENSG00000132932	-0.185232282828113	0.0539328534706119	0.159254868196917
ENSG00000065548	-0.0473922578510526	0.0539589264472327	0.15929947289554
ENSG00000182810	-0.0963097016172122	0.0540200088671083	0.159447394593527
ENSG00000006625	-0.0626608568446507	0.0540665633258238	0.159552383646402
ENSG00000196460	0.244079022097751	0.0541164312981663	0.159667106359103
ENSG00000131697	0.0787114184660101	0.0541468973708011	0.159692118641804
ENSG00000262576	0.455507153963552	0.0541418752325642	0.159692118641804
ENSG00000196876	0.280864579940715	0.0542483539491872	0.15995885934063
ENSG00000105877	-0.240586288033028	0.0542787433153904	0.160015982678312
ENSG00000128408	0.391967535825195	0.0542904715996029	0.160018080353943
ENSG00000130702	-0.189397207342782	0.0543933268303057	0.160256201259674
ENSG00000163755	-0.0460212954722724	0.0543855063153347	0.160256201259674
ENSG00000096872	-0.079651057359869	0.0544911223597367	0.16051177292135
ENSG00000128011	0.116275504313828	0.0545253634104514	0.160580069654665
ENSG00000164542	-0.221432662335428	0.0545498275717011	0.160619551080267
ENSG00000027644	-0.465982824822102	0.0547400101998976	0.161146868292159
ENSG00000188647	-0.0968141524284149	0.054790494070344	0.161262801696403
ENSG00000178188	-0.0718769389948813	0.0548318608117868	0.16135185945932
ENSG00000124209	0.0613765894558739	0.0549125804974738	0.161556660264494
ENSG00000124641	0.081916105551383	0.0549850962979422	0.161737246603404
